Motif_name	Motif_ID	TF_Species	TF_ID	Family_ID	TSource_ID	MSource_ID	DBID	TF_Name	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID.1	Motif_Type	MSource_Identifier	MSource_Type	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	uniprot.Swiss-Prot	uniprot.TrEMBL
M06265_2.00_ro_Drosophila_melanogaster	M06265_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Ro_SOLEXA_FBgn0003267	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06266_2.00_Scr_Drosophila_melanogaster	M06266_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Scr_Cell_FBgn0003339	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06267_2.00_Scr_Drosophila_melanogaster	M06267_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Scr_SOLEXA_FBgn0003339	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06276_2.00_zen_Drosophila_melanogaster	M06276_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Zen_Cell_FBgn0004053	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06277_2.00_zen_Drosophila_melanogaster	M06277_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	zen_FlyReg_FBgn0004053	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06278_2.00_zen_Drosophila_melanogaster	M06278_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Zen_SOLEXA_FBgn0004053	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06279_2.00_zen2_Drosophila_melanogaster	M06279_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Zen2_Cell_FBgn0004054	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06280_2.00_zen2_Drosophila_melanogaster	M06280_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	zen2_SOLEXA_2_FBgn0004054	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06281_2.00_zen2_Drosophila_melanogaster	M06281_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Zen2_SOLEXA_FBgn0004054	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06289_2.00_C15_Drosophila_melanogaster	M06289_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	C15_Cell_FBgn0004863	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06290_2.00_C15_Drosophila_melanogaster	M06290_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	C15_SOLEXA_FBgn0004863	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06291_2.00_hbn_Drosophila_melanogaster	M06291_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Hbn_Cell_FBgn0008636	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06292_2.00_hbn_Drosophila_melanogaster	M06292_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Hbn_SOLEXA_FBgn0008636	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06293_2.00_E5_Drosophila_melanogaster	M06293_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	E5_Cell_FBgn0008646	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06294_2.00_E5_Drosophila_melanogaster	M06294_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	E5_SOLEXA_FBgn0008646	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06301_2.00_repo_Drosophila_melanogaster	M06301_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Repo_Cell_FBgn0011701	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06302_2.00_repo_Drosophila_melanogaster	M06302_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Repo_SOLEXA_FBgn0011701	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06307_2.00_btn_Drosophila_melanogaster	M06307_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Btn_Cell_FBgn0014949	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06308_2.00_btn_Drosophila_melanogaster	M06308_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Btn_SOLEXA_FBgn0014949	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06309_2.00_otp_Drosophila_melanogaster	M06309_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Otp_Cell_FBgn0015524	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06310_2.00_otp_Drosophila_melanogaster	M06310_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Otp_SOLEXA_FBgn0015524	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06311_2.00_unpg_Drosophila_melanogaster	M06311_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Unpg_Cell_FBgn0015561	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06312_2.00_unpg_Drosophila_melanogaster	M06312_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Unpg_SOLEXA_FBgn0015561	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06317_2.00_Rx_Drosophila_melanogaster	M06317_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Rx_Cell_FBgn0020617	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06318_2.00_Rx_Drosophila_melanogaster	M06318_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Rx_SOLEXA_FBgn0020617	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06321_2.00_Pph13_Drosophila_melanogaster	M06321_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Pph13_Cell_FBgn0023489	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06322_2.00_Pph13_Drosophila_melanogaster	M06322_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Pph13_SOLEXA_FBgn0023489	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06323_2.00_NK7.1_Drosophila_melanogaster	M06323_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	NK7.1_Cell_FBgn0024321	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06324_2.00_NK7.1_Drosophila_melanogaster	M06324_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	NK7.1_SOLEXA_FBgn0024321	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06325_2.00_PHDP_Drosophila_melanogaster	M06325_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	PhdP_Cell_FBgn0025334	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06326_2.00_PHDP_Drosophila_melanogaster	M06326_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	PhdP_SOLEXA_FBgn0025334	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06329_2.00_ind_Drosophila_melanogaster	M06329_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Ind_Cell_FBgn0025776	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06330_2.00_OdsH_Drosophila_melanogaster	M06330_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Odsh_Cell_FBgn0026058	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06331_2.00_OdsH_Drosophila_melanogaster	M06331_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Odsh_SOLEXA_FBgn0026058	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06337_2.00_CG11294_Drosophila_melanogaster	M06337_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG11294_Cell_FBgn0030058	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06338_2.00_CG11294_Drosophila_melanogaster	M06338_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG11294_SOLEXA_FBgn0030058	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06339_2.00_CG11085_Drosophila_melanogaster	M06339_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG11085_Cell_FBgn0030408	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06340_2.00_CG11085_Drosophila_melanogaster	M06340_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG11085_SOLEXA_FBgn0030408	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06347_2.00_lms_Drosophila_melanogaster	M06347_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG13424_Cell_FBgn0034520	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06348_2.00_lms_Drosophila_melanogaster	M06348_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG13424_SOLEXA_2_FBgn0034520	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06349_2.00_lms_Drosophila_melanogaster	M06349_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG13424_SOLEXA_FBgn0034520	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06350_2.00_CG9876_Drosophila_melanogaster	M06350_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG9876_Cell_FBgn0034821	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06351_2.00_CG9876_Drosophila_melanogaster	M06351_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG9876_SOLEXA_FBgn0034821	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06354_2.00_CG18599_Drosophila_melanogaster	M06354_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG18599_Cell_FBgn0038592	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06355_2.00_CG18599_Drosophila_melanogaster	M06355_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG18599_SOLEXA_FBgn0038592	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06364_2.00_exex_Drosophila_melanogaster	M06364_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Exex_Cell_FBgn0041156	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06365_2.00_exex_Drosophila_melanogaster	M06365_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Exex_SOLEXA_FBgn0041156	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06366_2.00_pb_Drosophila_melanogaster	M06366_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Pb_Cell_FBgn0051481	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06367_2.00_pb_Drosophila_melanogaster	M06367_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Pb_SOLEXA_FBgn0051481	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06370_2.00_CG32532_Drosophila_melanogaster	M06370_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG32532_Cell_FBgn0052532	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06371_2.00_CG32532_Drosophila_melanogaster	M06371_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG32532_SOLEXA_FBgn0052532	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06372_2.00_CG34031_Drosophila_melanogaster	M06372_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG34031_Cell_FBgn0054031	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06373_2.00_CG34031_Drosophila_melanogaster	M06373_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG34031_SOLEXA_FBgn0054031	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06380_2.00_Vsx1_Drosophila_melanogaster	M06380_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG4136_Cell_FBgn0029775	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06381_2.00_Vsx1_Drosophila_melanogaster	M06381_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG4136_SOLEXA_FBgn0029775	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06382_2.00_Vsx2_Drosophila_melanogaster	M06382_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG33980_Cell_FBgn0053980	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06383_2.00_Vsx2_Drosophila_melanogaster	M06383_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG33980_SOLEXA_2_0_FBgn0053980	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06384_2.00_Vsx2_Drosophila_melanogaster	M06384_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG33980_SOLEXA_2_10_FBgn0053980	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06385_2.00_Vsx2_Drosophila_melanogaster	M06385_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	CG33980_SOLEXA_FBgn0053980	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06386_2.00_Hmx_Drosophila_melanogaster	M06386_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Hmx_Cell_FBgn0085448	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M06387_2.00_Hmx_Drosophila_melanogaster	M06387_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS19_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Hmx_SOLEXA_FBgn0085448	B1H	FlyFactorSurvey	B1H	21097781	July 2012	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M08211_2.00_lin.39_Caenorhabditis_elegans	M08211_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS42_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Mw154	ChIP-seq	modENCODE	ChIP-seq	22080565	March 2016	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M09564_2.00_Phox2a_Mus_musculus	M09564_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS28_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Neuron-Phox2a_GSE31456	Misc	HOMER	Misc	20513432	January 2016	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M09566_2.00_Hoxa2_Mus_musculus	M09566_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS28_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	mES-Hoxa2_Donaldson_et_al.	Misc	HOMER	Misc	20513432	January 2016	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M09571_2.00_Pdx1_Mus_musculus	M09571_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS28_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Islet-Pdx1_SRA008281	Misc	HOMER	Misc	20513432	January 2016	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M09576_2.00_Hoxb4_Mus_musculus	M09576_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS28_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	ES-Hoxb4_GSE34014	Misc	HOMER	Misc	20513432	January 2016	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M09582_2.00_lin.39_Caenorhabditis_elegans	M09582_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS28_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	cElegans.L3-LIN39_modEncode	Misc	HOMER	Misc	20513432	January 2016	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M09675_2.00_Dfd_Drosophila_melanogaster	M09675_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS29_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	Dfd	Misc	iDMMPMM	Misc	20067172	January 2016	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M09676_2.00_ems_Drosophila_melanogaster	M09676_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS29_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	ems	Misc	iDMMPMM	Misc	20067172	January 2016	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M09677_2.00_en_Drosophila_melanogaster	M09677_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS29_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	en	Misc	iDMMPMM	Misc	20067172	January 2016	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
M09678_2.00_eve_Drosophila_melanogaster	M09678_2.00	Homo_sapiens	T209951_2.00	F223_2.00	TS12_2.00	MS29_2.00	ENSG00000235608	NKX1-1	I	Homeodomain	Homeobox	1	0.598692764790911	eve	Misc	iDMMPMM	Misc	20067172	January 2016	SimilarityRegression	0	Ensembl	http://www.ensembl.org/	Q15270	None
